engine,titled,moveNumber,rank,loss,advantage,ambiguous,timeConsistent,bot,blur
1,0,4,1,3,-13,1,1,0,0
1,0,6,2,2,-2,1,1,0,0
1,0,11,1,0,-25,0,1,0,0
1,0,12,1,1,5,0,0,0,0
1,0,15,1,0,-78,1,0,0,0
1,0,16,1,1,-78,0,0,0,0
1,0,17,4,25,-80,0,0,0,0
1,0,19,2,4,-100,1,0,0,0
1,0,20,1,7,-57,0,0,0,0
1,0,21,1,1,-57,0,1,0,0
1,0,22,4,83,-72,0,0,0,0
1,0,23,2,16,-87,0,1,0,0
1,0,24,1,1,-12,1,0,0,0
1,0,28,3,42,-100,0,1,0,0
1,0,30,1,0,-93,1,0,0,0
1,0,31,4,1,-94,1,0,0,0
1,0,32,3,0,-95,1,0,0,0
1,0,33,1,0,-94,1,0,0,0
1,0,34,2,0,-92,1,1,0,0
1,0,35,2,2,-93,1,0,0,0
1,0,36,3,24,-99,0,0,0,0
1,0,1,1,1,4,1,0,0,0
1,0,2,1,5,4,0,1,0,0
1,0,3,3,8,16,1,1,0,0
1,0,4,1,0,25,1,0,0,0
1,0,6,5,6,2,0,0,0,0
1,0,7,1,0,18,0,1,0,0
1,0,8,2,14,18,0,0,0,0
1,0,9,5,11,11,1,0,0,0
1,0,10,3,0,16,1,0,0,0
1,0,11,3,6,20,1,0,0,0
1,0,12,4,30,15,1,0,0,0
1,0,14,1,3,10,1,0,0,0
1,0,15,1,3,21,0,1,0,0
1,0,16,4,17,12,0,1,0,0
1,0,19,3,38,-34,0,1,0,0
1,0,21,4,17,-89,0,1,0,0
1,0,22,2,4,-53,1,1,0,0
1,0,23,2,31,-88,0,1,0,0
1,0,24,4,7,-94,1,1,0,0
1,0,25,3,11,-96,0,0,0,0
1,0,26,4,1,-97,1,0,0,0
1,0,27,3,0,-97,1,1,0,0
1,0,29,4,20,-99,0,0,0,0
1,0,32,5,4,-91,1,1,0,0
1,0,33,1,0,-91,0,1,0,0
1,0,34,1,2,-84,1,1,0,0
1,0,35,2,7,-84,0,0,0,0
1,0,39,1,0,-100,0,0,0,0
1,0,40,1,0,-87,1,0,0,0
1,0,41,1,0,-88,0,0,0,0
1,0,42,4,0,-88,1,0,0,0
1,0,44,1,0,-87,1,0,0,0
1,0,45,3,2,-88,1,1,0,0
1,0,47,2,1,-88,1,0,0,0
1,0,48,2,1,-90,1,0,0,0
1,0,49,1,1,-87,1,0,0,0
1,0,50,1,2,-87,1,0,0,0
1,0,51,2,11,-86,0,0,0,0
1,0,53,1,1,-79,1,0,0,0
1,0,54,2,23,-74,0,0,0,0
1,0,56,4,2,-91,1,0,0,0
1,0,57,4,10,-100,1,1,0,0
1,0,58,2,0,-100,1,0,0,0
1,0,59,2,6,-100,0,0,0,0
1,0,60,1,0,-100,1,0,0,0
1,0,61,2,0,-100,1,0,0,0
1,0,63,3,0,-100,1,0,0,0
1,0,64,2,0,-100,1,0,0,0
1,0,65,1,0,-100,1,0,0,0
1,0,66,1,0,-100,1,0,0,0
1,0,67,1,0,-100,1,0,0,0
1,0,68,1,0,-100,1,0,0,0
1,0,69,3,0,-100,1,0,0,0
1,0,70,1,0,-100,1,0,0,0
1,0,71,2,0,-100,1,0,0,0
1,0,72,3,0,-100,1,0,0,0
1,0,73,1,0,-100,0,0,0,0
1,0,1,1,1,4,1,0,0,0
1,0,2,1,0,8,1,0,0,0
1,0,3,1,0,8,1,1,0,0
1,0,5,1,4,1,0,0,0,0
1,0,6,1,1,2,0,1,0,0
1,0,7,1,0,18,0,1,0,0
1,0,8,2,2,16,1,1,0,0
1,0,9,1,0,16,0,0,0,0
1,0,10,3,22,12,0,1,0,0
1,0,11,5,7,12,1,1,0,0
1,0,12,1,0,15,1,1,0,0
1,0,14,1,0,15,1,0,0,0
1,0,15,3,3,27,1,1,0,0
1,0,16,2,4,22,1,1,0,0
1,0,17,3,0,23,1,1,0,0
1,0,19,1,2,29,1,1,0,0
1,0,20,2,1,38,1,0,0,0
1,0,21,1,0,55,0,0,0,0
1,0,22,1,1,53,0,0,0,0
1,0,28,3,26,-65,0,1,0,0
1,0,29,1,0,-21,0,1,0,0
1,0,30,1,0,-11,0,0,0,0
1,0,31,3,6,24,1,1,0,0
1,0,33,1,0,0,1,0,0,0
1,0,34,4,10,-10,1,1,0,0
1,0,35,1,0,34,0,1,0,0
1,0,36,1,0,43,1,1,0,0
1,0,37,2,34,50,0,1,0,0
1,0,38,2,18,69,0,1,0,0
1,0,39,2,1,71,1,1,0,0
1,0,40,1,0,74,0,0,0,0
1,0,41,1,0,87,0,1,0,0
1,0,43,1,0,79,0,1,0,0
1,0,44,1,0,100,0,0,0,0
1,0,45,1,0,100,1,1,0,0
1,0,47,1,0,100,1,1,0,0
1,0,48,5,0,100,1,1,0,0
1,0,49,1,0,100,1,1,0,0
1,0,51,2,0,73,1,0,0,0
1,0,52,4,12,62,0,1,0,0
1,0,55,4,5,69,0,1,0,0
1,0,56,1,0,78,0,1,0,0
1,0,59,3,13,86,0,0,0,0
1,0,60,1,0,99,0,0,0,0
1,0,61,5,4,95,1,1,0,0
1,0,62,2,42,57,0,1,0,0
1,0,63,1,0,73,0,0,0,0
1,0,65,2,64,11,0,1,0,0
1,0,66,5,62,0,1,0,0,0
1,0,67,1,0,73,0,0,0,0
1,0,68,5,75,0,0,0,0,0
1,0,1,1,3,0,1,0,0,0
1,0,2,2,7,8,1,0,0,0
1,0,4,4,0,18,1,0,0,0
1,0,5,2,0,22,1,1,0,0
1,0,7,2,1,15,1,1,0,0
1,0,8,1,0,42,0,1,0,0
1,0,9,1,0,95,0,0,0,0
1,0,12,1,0,98,1,0,0,0
1,0,13,1,0,98,1,1,0,0
1,0,14,1,0,99,1,0,0,0
1,0,15,2,0,99,1,1,0,0
1,0,16,1,0,99,1,0,0,0
1,0,17,1,0,99,1,0,0,0
1,0,19,4,0,100,1,1,0,0
1,0,20,1,0,100,1,0,0,0
1,0,24,5,0,99,1,0,0,0
1,0,25,3,0,100,1,0,0,0
1,0,26,1,0,100,1,0,0,0
1,0,27,1,0,100,1,0,0,0
1,0,28,3,0,100,1,0,0,0
1,0,30,2,0,100,1,0,0,0
1,0,32,3,0,100,1,0,0,0
1,0,33,4,0,100,1,0,0,0
1,0,34,4,0,100,1,0,0,0
1,0,35,1,0,100,1,0,0,0
1,0,36,2,0,100,1,0,0,0
1,0,37,1,0,100,1,0,0,0
1,0,38,2,200,-100,1,1,0,0
1,0,1,1,0,-5,1,0,0,97
1,0,2,1,0,-2,1,1,0,97
1,0,3,1,0,-2,0,1,0,97
1,0,4,1,0,-2,1,1,0,97
1,0,5,5,4,-7,1,1,0,97
1,0,6,2,0,-6,1,1,0,97
1,0,7,1,0,-5,1,1,0,97
1,0,8,5,0,-6,1,0,0,97
1,0,9,5,4,-11,1,1,0,97
1,0,11,2,0,-13,1,1,0,97
1,0,12,5,7,-20,0,1,0,97
1,0,15,3,0,-30,1,1,0,97
1,0,16,1,3,-33,1,1,0,97
1,0,17,1,0,-27,0,1,0,97
1,0,18,2,10,-32,0,1,0,97
1,0,19,2,3,-31,1,1,0,97
1,0,21,3,4,-31,1,1,0,97
1,0,22,1,0,-27,0,1,0,97
1,0,23,3,10,-34,0,1,0,97
1,0,24,1,4,-32,0,0,0,97
1,0,25,1,6,-35,1,1,0,97
1,0,26,1,0,-20,0,1,0,97
1,0,27,1,0,-15,0,1,0,97
1,0,28,1,0,-16,0,0,0,97
1,0,29,1,2,-16,1,1,0,97
1,0,30,1,2,-7,0,0,0,97
1,0,31,2,8,0,0,1,0,97
1,0,32,2,6,27,1,1,0,97
1,0,33,1,0,80,0,1,0,97
1,0,34,1,0,99,0,0,0,97
1,0,1,5,7,-9,1,0,0,97
1,0,2,5,4,-14,1,1,0,97
1,0,3,4,0,-17,1,1,0,97
1,0,4,1,0,-16,1,1,0,97
1,0,5,1,0,-14,1,1,0,97
1,0,6,2,0,-15,1,1,0,97
1,0,8,5,5,-19,1,1,0,97
1,0,9,1,3,-21,1,1,0,97
1,0,10,1,0,-8,1,1,0,97
1,0,11,1,4,-11,1,1,0,97
1,0,13,1,0,-6,0,1,0,97
1,0,15,2,9,-18,0,1,0,97
1,0,16,3,17,-25,0,1,0,97
1,0,17,1,9,-17,0,1,0,97
1,0,18,1,0,1,1,1,0,97
1,0,19,3,3,5,1,1,0,97
1,0,20,1,0,8,1,1,0,97
1,0,22,2,1,-8,1,1,0,97
1,0,23,1,0,8,0,1,0,97
1,0,24,1,4,11,0,1,0,97
1,0,25,2,14,0,0,1,0,97
1,0,26,1,0,3,0,1,0,97
1,0,27,1,0,2,1,1,0,97
1,0,28,1,0,68,0,1,0,97
1,0,29,1,0,75,0,1,0,97
1,0,30,1,0,76,0,1,0,97
1,0,31,1,0,88,0,1,0,97
1,0,32,1,0,92,1,1,0,97
1,0,33,1,0,98,1,0,0,97
1,0,34,2,0,100,1,1,0,97
1,0,35,1,0,100,1,1,0,97
1,0,36,1,0,100,1,1,0,97
1,0,1,1,3,3,1,0,0,15
1,0,2,1,2,5,1,1,0,15
1,0,3,2,1,4,1,1,0,15
1,0,4,1,0,5,1,1,0,15
1,0,5,3,3,1,1,1,0,15
1,0,7,1,0,-5,0,0,0,15
1,0,8,2,0,-2,1,0,0,15
1,0,9,4,7,-12,0,0,0,15
1,0,10,3,2,-16,1,0,0,15
1,0,12,1,0,-20,1,0,0,15
1,0,13,1,1,-19,1,0,0,15
1,0,14,1,0,-18,1,0,0,15
1,0,15,1,0,-19,0,0,0,15
1,0,16,3,3,-19,1,1,0,15
1,0,17,2,3,-18,1,0,0,15
1,0,18,4,2,-16,1,1,0,15
1,0,26,1,0,-100,0,0,0,15
1,0,2,2,0,-5,1,1,0,96
1,0,4,1,5,16,0,0,0,96
1,0,5,3,13,22,1,0,0,96
1,0,6,1,0,50,1,0,0,96
1,0,7,1,3,49,0,0,0,96
1,0,8,3,5,44,1,1,0,96
1,0,9,2,3,46,1,0,0,96
1,0,10,3,0,45,1,0,0,96
1,0,11,2,0,46,1,0,0,96
1,0,12,3,7,46,1,0,0,96
1,0,13,3,0,50,1,1,0,96
1,0,14,2,3,64,0,0,0,96
1,0,15,1,0,66,1,0,0,96
1,0,16,1,0,68,1,0,0,96
1,0,17,2,1,72,1,1,0,96
1,0,18,2,2,77,1,0,0,96
1,0,19,1,0,78,1,0,0,96
1,0,21,3,0,87,1,1,0,96
1,0,22,3,0,90,1,0,0,96
1,0,23,3,2,88,1,0,0,96
1,0,24,3,0,87,1,1,0,96
1,0,25,2,0,87,1,0,0,96
1,0,26,2,0,96,1,1,0,96
1,0,27,2,0,97,1,0,0,96
1,0,28,1,0,97,1,0,0,96
1,0,29,1,0,97,1,0,0,96
1,0,30,1,0,98,1,1,0,96
1,0,31,1,0,98,1,1,0,96
1,0,32,1,0,98,1,0,0,96
1,0,1,3,0,-4,1,0,0,97
1,0,2,2,0,-4,1,0,0,97
1,0,3,1,0,0,1,1,0,97
1,0,6,2,6,-4,1,0,0,97
1,0,7,2,6,-5,0,1,0,97
1,0,8,1,4,-3,0,1,0,97
1,0,9,2,13,-2,0,0,0,97
1,0,10,1,0,3,0,0,0,97
1,0,11,1,0,8,1,1,0,97
1,0,12,2,4,4,1,1,0,97
1,0,13,1,2,8,0,1,0,97
1,0,14,3,3,4,1,1,0,97
1,0,15,1,4,8,1,0,0,97
1,0,17,1,2,3,0,0,0,97
1,0,18,2,0,4,1,1,0,97
1,0,19,1,0,7,1,1,0,97
1,0,20,3,0,5,1,1,0,97
1,0,21,2,1,6,1,1,0,97
1,0,22,1,5,5,1,1,0,97
1,0,23,1,0,22,1,0,0,97
1,0,24,1,0,22,0,1,0,97
1,0,25,1,0,20,0,1,0,97
1,0,26,1,0,24,1,0,0,97
1,0,27,1,1,22,1,1,0,97
1,0,30,2,0,1,1,0,0,97
1,0,31,1,0,13,0,1,0,97
1,0,32,1,0,30,1,1,0,97
1,0,33,1,0,52,0,1,0,97
1,0,34,1,0,86,0,1,0,97
1,0,35,1,0,97,0,1,0,97
1,0,1,3,3,-9,1,0,0,0
1,0,2,2,0,-4,1,0,0,0
1,0,4,1,0,-22,0,0,0,0
1,0,7,1,1,-2,0,0,0,0
1,0,8,1,0,1,1,1,0,0
1,0,9,2,0,1,1,1,0,0
1,0,10,4,11,-10,0,1,0,0
1,0,11,5,12,-13,0,1,0,0
1,0,12,1,1,8,0,1,0,0
1,0,13,4,9,0,1,0,0,0
1,0,14,3,3,0,1,1,0,0
1,0,15,2,2,0,1,1,0,0
1,0,16,1,0,0,1,0,0,0
1,0,17,1,1,0,1,0,0,0
1,0,18,2,0,2,1,0,0,0
1,0,19,5,7,2,1,0,0,0
1,0,20,3,19,3,0,0,0,0
1,0,22,1,0,-2,1,0,0,0
1,0,24,1,2,-40,0,1,0,0
1,0,25,2,18,-56,0,0,0,0
1,0,26,1,1,-59,0,0,0,0
1,0,27,1,10,-69,0,1,0,0
1,0,28,3,14,-69,0,0,0,0
1,0,30,1,4,-79,1,1,0,0
1,0,31,1,0,-80,1,0,0,0
1,0,1,1,2,4,1,0,0,0
1,0,2,2,1,5,1,1,0,0
1,0,3,1,2,7,1,1,0,0
1,0,4,1,0,8,1,1,0,0
1,0,5,1,3,6,0,1,0,0
1,0,6,2,2,8,1,1,0,0
1,0,7,1,0,10,1,1,0,0
1,0,8,1,0,12,0,1,0,0
1,0,9,1,1,10,1,1,0,0
1,0,10,1,1,10,1,1,0,0
1,0,11,1,0,11,0,1,0,0
1,0,12,1,0,15,0,1,0,0
1,0,13,1,2,15,1,1,0,0
1,0,14,2,0,22,1,1,0,0
1,0,16,1,0,24,1,1,0,0
1,0,17,1,0,32,1,1,0,0
1,0,18,2,0,30,1,1,0,0
1,0,19,1,5,54,0,1,0,0
1,0,20,2,0,56,1,1,0,0
1,0,21,1,0,58,1,1,0,0
1,0,22,2,4,61,1,1,0,0
1,0,23,3,0,78,0,1,0,0
1,0,24,1,0,95,1,1,0,0
1,0,25,1,0,99,0,1,0,0
1,0,26,1,0,99,0,1,0,0
1,0,27,1,0,100,1,1,0,0
1,0,1,1,0,6,1,0,0,0
1,0,2,3,6,0,0,0,0,0
1,0,3,1,2,0,1,0,0,0
1,0,4,2,5,-2,1,1,0,0
1,0,5,4,6,-3,1,0,0,0
1,0,6,2,4,-7,1,1,0,0
1,0,7,1,0,-6,1,0,0,0
1,0,8,1,3,1,1,0,0,0
1,0,10,4,4,0,1,1,0,0
1,0,11,1,0,2,1,0,0,0
1,0,12,1,0,2,0,0,0,0
1,0,13,2,0,0,1,0,0,0
1,0,14,3,5,-4,1,1,0,0
1,0,15,1,1,-2,0,1,0,0
1,0,16,2,4,-5,1,0,0,0
1,0,17,1,2,-6,1,1,0,0
1,0,19,1,4,-15,0,0,0,0
1,0,20,3,7,-9,1,1,0,0
1,0,21,1,0,-6,1,1,0,0
1,0,24,1,0,-67,0,0,0,0
1,0,25,1,5,-15,0,0,0,0
1,0,26,2,1,-1,0,1,0,0
1,0,28,1,2,-25,0,0,0,0
1,0,29,3,78,-100,0,1,0,0
1,0,30,1,0,0,0,1,0,0
1,0,1,1,5,3,0,0,0,0
1,0,2,2,2,2,1,0,0,0
1,0,3,4,2,0,1,1,0,0
1,0,4,2,0,4,1,1,0,0
1,0,5,2,0,4,1,1,0,0
1,0,6,1,0,12,0,1,0,0
1,0,8,4,0,11,1,1,0,0
1,0,9,1,1,22,0,0,0,0
1,0,10,2,4,19,1,1,0,0
1,0,11,2,0,25,1,1,0,0
1,0,12,3,3,30,1,1,0,0
1,0,13,1,2,28,1,1,0,0
1,0,14,3,0,31,1,1,0,0
1,0,15,1,0,44,1,1,0,0
1,0,16,2,0,46,1,1,0,0
1,0,17,3,4,41,0,1,0,0
1,0,18,1,0,50,1,1,0,0
1,0,19,3,0,53,1,0,0,0
1,0,20,1,0,59,1,1,0,0
1,0,21,1,0,70,0,1,0,0
1,0,22,1,0,82,0,1,0,0
1,0,23,1,0,88,1,1,0,0
1,0,24,2,0,89,1,1,0,0
1,0,25,2,0,93,1,1,0,0
1,0,26,1,0,97,1,1,0,0
1,0,27,1,0,98,1,1,0,0
1,0,28,2,0,99,1,1,0,0
1,0,29,1,0,99,1,1,0,0
1,0,30,1,0,100,0,1,0,0
1,0,31,1,0,100,0,1,0,0
1,0,32,1,0,100,1,0,0,0
1,0,33,2,0,100,1,1,0,0
1,0,1,1,5,3,1,0,0,0
1,0,2,3,1,7,1,1,0,0
1,0,3,1,0,6,1,1,0,0
1,0,4,1,2,4,1,1,0,0
1,0,5,1,0,5,1,1,0,0
1,0,6,1,1,3,1,1,0,0
1,0,7,1,2,2,1,1,0,0
1,0,8,4,7,-2,1,1,0,0
1,0,9,1,1,2,1,0,0,0
1,0,10,2,1,0,1,1,0,0
1,0,11,3,9,-2,0,1,0,0
1,0,12,2,6,-10,1,1,0,0
1,0,13,1,0,-12,0,1,0,0
1,0,14,1,4,-4,1,0,0,0
1,0,15,2,0,-3,1,1,0,0
1,0,16,1,7,-2,1,0,0,0
1,0,17,1,3,2,1,1,0,0
1,0,18,1,0,5,0,0,0,0
1,0,19,4,0,4,1,0,0,0
1,0,20,1,0,9,0,0,0,0
1,0,21,3,11,2,1,1,0,0
1,0,22,1,0,45,0,0,0,0
1,0,23,2,0,56,1,1,0,0
1,0,24,1,0,95,0,1,0,0
1,0,25,1,0,97,0,1,0,0
1,0,26,1,0,98,1,1,0,0
1,0,27,3,0,98,1,1,0,0
1,0,28,1,0,99,1,1,0,0
1,0,29,1,0,99,1,1,0,0
1,0,30,1,0,99,1,1,0,0
1,0,31,1,200,-100,1,1,0,0
1,0,1,1,2,5,1,0,0,9
1,0,2,1,0,7,1,1,0,9
1,0,3,1,0,6,1,1,0,9
1,0,4,2,1,4,1,1,0,9
1,0,5,1,1,3,1,1,0,9
1,0,6,1,0,4,1,1,0,9
1,0,7,1,0,4,1,1,0,9
1,0,8,1,0,5,1,1,0,9
1,0,9,1,0,7,1,1,0,9
1,0,10,1,6,1,1,1,0,9
1,0,11,1,0,3,0,1,0,9
1,0,12,1,0,4,0,1,0,9
1,0,13,1,0,3,0,1,0,9
1,0,14,1,1,1,1,1,0,9
1,0,15,1,1,3,1,1,0,9
1,0,16,2,0,1,1,1,0,9
1,0,17,1,1,1,1,1,0,9
1,0,18,1,1,5,1,1,0,9
1,0,19,1,2,3,1,1,0,9
1,0,20,1,3,3,1,1,0,9
1,0,21,1,0,4,1,1,0,9
1,0,22,1,1,6,1,1,0,9
1,0,23,1,0,9,0,1,0,9
1,0,24,2,0,9,1,1,0,9
1,0,26,1,0,11,1,1,0,9
1,0,27,1,0,19,0,1,0,9
1,0,28,1,0,20,1,1,0,9
1,0,29,1,1,28,0,1,0,9
1,0,30,1,0,55,0,0,0,9
1,0,31,1,4,52,1,1,0,9
1,0,32,1,0,70,1,1,0,9
1,0,33,1,1,70,1,1,0,9
1,0,34,1,0,72,1,1,0,9
1,0,35,3,0,75,1,1,0,9
1,0,36,2,0,78,1,1,0,9
1,0,37,1,0,78,1,1,0,9
1,0,38,1,1,79,1,1,0,9
1,0,39,1,0,82,1,1,0,9
1,0,40,2,0,84,1,1,0,9
1,0,41,3,0,88,1,1,0,9
1,0,42,1,0,89,1,0,0,9
1,0,43,1,0,100,1,1,0,9
1,0,44,2,200,-100,1,0,0,9
1,0,1,2,0,-3,1,0,0,0
1,0,2,1,0,-2,1,1,0,0
1,0,3,1,0,0,1,1,0,0
1,0,4,1,0,2,1,1,0,0
1,0,5,2,1,1,1,1,0,0
1,0,6,1,3,0,1,0,0,0
1,0,7,1,0,24,0,1,0,0
1,0,8,1,0,24,0,1,0,0
1,0,9,1,0,22,0,1,0,0
1,0,10,1,1,22,0,1,0,0
1,0,11,2,1,23,1,1,0,0
1,0,12,1,0,24,1,1,0,0
1,0,13,1,0,27,1,1,0,0
1,0,14,1,0,42,1,1,0,0
1,0,15,1,0,43,0,1,0,0
1,0,16,1,0,42,0,1,0,0
1,0,17,1,0,45,0,1,0,0
1,0,18,2,0,45,1,1,0,0
1,0,19,4,3,45,1,1,0,0
1,0,20,1,0,49,0,1,0,0
1,0,21,1,0,52,0,1,0,0
1,0,22,2,2,51,1,1,0,0
1,0,23,1,0,52,1,1,0,0
1,0,24,2,0,56,1,1,0,0
1,0,25,1,1,58,1,1,0,0
1,0,26,1,0,68,1,1,0,0
1,0,27,1,0,82,0,1,0,0
1,0,28,1,0,85,0,1,0,0
1,0,29,1,0,87,0,1,0,0
1,0,30,1,0,88,0,1,0,0
1,0,31,1,0,89,1,1,0,0
1,0,32,1,0,91,1,1,0,0
1,0,33,1,0,97,1,1,0,0
1,0,34,1,0,99,1,1,0,0
1,0,35,1,0,99,1,1,0,0
1,0,36,1,0,99,1,1,0,0
1,0,37,1,0,99,1,1,0,0
1,0,1,3,0,-1,1,0,0,0
1,0,2,2,0,0,1,1,0,0
1,0,3,2,4,-5,1,1,0,0
1,0,4,1,0,1,1,1,0,0
1,0,5,1,6,22,0,1,0,0
1,0,6,1,0,33,0,1,0,0
1,0,7,1,3,35,0,1,0,0
1,0,8,1,1,73,0,1,0,0
1,0,9,1,0,78,0,1,0,0
1,0,10,1,0,79,1,1,0,0
1,0,11,2,0,84,1,1,0,0
1,0,12,1,0,86,0,1,0,0
1,0,13,1,0,86,1,1,0,0
1,0,14,1,0,90,1,1,0,0
1,0,15,1,0,92,0,1,0,0
1,0,16,1,0,92,1,1,0,0
1,0,17,1,0,95,1,1,0,0
1,0,18,1,0,99,1,1,0,0
1,0,19,2,0,99,1,1,0,0
1,0,20,1,0,100,1,1,0,0
1,0,21,1,0,100,0,1,0,0
1,0,22,1,0,100,1,1,0,0
1,0,23,1,0,100,1,1,0,0
1,0,24,1,0,100,1,1,0,0
1,0,25,1,0,100,1,1,0,0
1,0,26,1,200,-100,1,0,0,0
1,0,1,1,3,4,0,0,0,3
1,0,2,1,2,4,1,0,0,3
1,0,3,1,2,4,1,0,0,3
1,0,4,1,6,2,1,0,0,3
1,0,5,1,0,4,1,0,0,3
1,0,6,2,2,5,1,1,0,3
1,0,7,3,0,5,1,1,0,3
1,0,8,1,0,7,1,0,0,3
1,0,9,1,0,6,1,0,0,3
1,0,10,1,0,13,1,1,0,3
1,0,11,1,0,13,0,1,0,3
1,0,12,1,1,10,1,0,0,3
1,0,13,1,2,13,1,0,0,3
1,0,14,1,3,19,0,1,0,3
1,0,15,1,8,16,0,1,0,3
1,0,16,1,1,16,1,1,0,3
1,0,17,1,1,14,0,1,0,3
1,0,18,1,2,15,1,0,0,3
1,0,19,1,1,20,0,0,0,3
1,0,21,1,0,14,1,1,0,3
1,0,22,3,4,11,1,0,0,3
1,0,23,1,0,20,0,1,0,3
1,0,24,1,1,21,0,0,0,3
1,0,25,1,0,26,1,1,0,3
1,0,26,1,0,35,0,0,0,3
1,0,27,1,0,42,0,1,0,3
1,0,28,1,0,50,0,1,0,3
1,0,29,1,0,67,0,1,0,3
1,0,30,1,0,76,0,1,0,3
1,0,1,1,2,-5,1,0,0,70
1,0,3,1,0,-4,1,1,0,70
1,0,4,2,2,-3,1,0,0,70
1,0,5,2,2,-3,1,0,0,70
1,0,6,1,1,-3,1,0,0,70
1,0,7,1,0,-3,0,1,0,70
1,0,8,2,0,-2,1,1,0,70
1,0,9,4,2,-4,1,1,0,70
1,0,10,1,1,-4,0,1,0,70
1,0,11,1,2,-5,0,0,0,70
1,0,12,2,4,-7,1,0,0,70
1,0,13,2,1,-4,1,0,0,70
1,0,14,1,1,-4,1,0,0,70
1,0,15,2,3,-4,0,1,0,70
1,0,16,1,0,-2,1,0,0,70
1,0,17,1,3,-6,0,1,0,70
1,0,18,1,0,-3,1,0,0,70
1,0,19,3,3,-6,1,0,0,70
1,0,20,1,4,-7,0,0,0,70
1,0,21,1,0,-8,0,0,0,70
1,0,22,1,0,0,1,0,0,70
1,0,23,2,0,3,1,0,0,70
1,0,24,5,8,0,1,0,0,70
1,0,25,1,0,0,0,0,0,70
1,0,26,2,1,-1,1,0,0,70
1,0,27,2,4,-5,1,0,0,70
1,0,28,1,0,-5,0,0,0,70
1,0,29,1,0,-4,1,0,0,70
1,0,30,1,0,-4,0,1,0,70
1,0,31,1,0,-2,0,0,0,70
1,0,32,3,7,-9,0,0,0,70
1,0,33,1,0,0,1,1,0,70
1,0,34,1,0,0,1,1,0,70
1,0,35,1,0,0,1,1,0,70
1,0,36,2,0,0,1,1,0,70
1,0,37,2,0,0,1,1,0,70
1,0,38,3,0,0,1,0,0,70
1,0,39,2,0,1,1,1,0,70
1,0,40,2,1,0,1,0,0,70
1,0,41,2,0,1,1,0,0,70
1,0,42,3,4,0,1,0,0,70
1,0,43,1,0,0,0,0,0,70
1,0,44,2,1,-1,1,1,0,70
1,0,45,1,0,-1,1,1,0,70
1,0,46,1,0,0,1,1,0,70
1,0,47,1,0,0,1,1,0,70
1,0,48,2,0,0,1,1,0,70
1,0,49,4,0,0,1,1,0,70
1,0,50,1,0,0,1,1,0,70
1,0,51,3,0,0,1,0,0,70
1,0,54,4,0,0,1,0,0,70
1,0,55,3,0,0,1,0,0,70
1,0,2,3,3,-1,1,1,0,0
1,0,3,1,0,18,1,0,0,0
1,0,4,4,13,13,1,0,0,0
1,0,5,2,4,21,1,1,0,0
1,0,6,5,2,25,1,0,0,0
1,0,7,3,2,32,1,0,0,0
1,0,8,1,0,53,1,0,0,0
1,0,9,3,21,32,0,0,0,0
1,0,10,3,2,32,1,0,0,0
1,0,12,3,8,14,1,1,0,0
1,0,13,1,4,22,1,0,0,0
1,0,15,3,45,14,0,0,0,0
1,0,16,3,1,15,1,0,0,0
1,0,17,1,0,48,0,1,0,0
1,0,18,1,0,72,0,1,0,0
1,0,19,3,0,76,1,0,0,0
1,0,20,3,1,80,1,1,0,0
1,0,21,1,0,81,1,1,0,0
1,0,22,1,0,81,1,1,0,0
1,0,23,4,0,81,1,1,0,0
1,0,24,1,0,84,1,1,0,0
1,0,25,2,0,85,1,1,0,0
1,0,26,1,0,86,0,0,0,0
1,0,27,2,0,87,1,0,0,0
1,0,28,2,1,86,1,1,0,0
1,0,29,2,0,87,1,1,0,0
1,0,31,1,0,89,0,1,0,0
1,0,32,4,0,92,1,1,0,0
1,0,33,5,0,92,1,0,0,0
1,0,34,5,0,98,1,0,0,0
1,0,37,4,0,99,1,0,0,0
1,0,38,5,0,99,1,1,0,0
1,0,39,1,0,99,1,1,0,0
1,0,41,4,0,100,1,0,0,0
1,0,42,3,0,100,1,0,0,0
1,0,44,1,0,100,1,1,0,0
1,0,45,4,0,100,1,0,0,0
1,0,46,1,0,100,1,0,0,0
1,0,47,1,0,100,1,1,0,0
1,0,48,2,0,100,1,1,0,0
1,0,49,5,0,100,1,0,0,0
1,0,50,1,0,100,1,0,0,0
1,0,51,2,0,100,1,0,0,0
1,0,53,5,0,100,1,0,0,0
1,0,54,1,0,100,1,1,0,0
1,0,55,3,0,100,1,1,0,0
1,0,56,2,0,100,1,1,0,0
1,0,57,1,200,-100,1,0,0,0
1,0,1,1,3,4,1,0,0,0
1,0,2,1,0,7,1,1,0,0
1,0,3,1,1,5,1,1,0,0
1,0,4,1,1,2,1,1,0,0
1,0,5,1,0,3,1,1,0,0
1,0,6,1,0,7,0,1,0,0
1,0,7,2,4,5,0,0,0,0
1,0,8,1,0,9,1,0,0,0
1,0,9,1,0,9,1,1,0,0
1,0,10,1,2,7,1,1,0,0
1,0,11,1,0,10,1,0,0,0
1,0,12,1,1,17,1,0,0,0
1,0,13,1,0,15,1,0,0,0
1,0,14,4,15,19,1,1,0,0
1,0,15,1,1,23,0,1,0,0
1,0,16,1,4,20,1,1,0,0
1,0,17,2,23,28,0,1,0,0
1,0,18,3,4,29,1,1,0,0
